NIC1133	26.25	485679	160	16744038	1179028	F	468	Moraxellaceae
NIC1133	44.01	814069	602505	24586148	1366467	G	613	Serratia
NIC1133	26.24	485504	180596	16689833	1171860	G	469	Acinetobacter
NIC1133	11.26	208339	149501	1854402	106960	S	615	Serratia
NIC1133	13.77	254768	254485	2521273	181167	S	48296	Acinetobacter
NIC1136	24.63	71335	2793	1163865	3939	F	6243	Rhabditidae
NIC1136	13.47	39011	32926	513111	183137	F	543	Enterobacteriaceae
NIC1136	23.65	68504	40300	1059525	3745	G	6237	Caenorhabditis
NIC1137	36.02	95381	3425	1523191	10449	F	6243	Rhabditidae
NIC1137	34.71	91908	54923	1383733	10254	G	6237	Caenorhabditis
NIC1140	24.06	120933	78	3601312	897380	F	468	Moraxellaceae
NIC1140	22.70	114106	4552	1799528	6212	F	6243	Rhabditidae
NIC1140	24.05	120851	49606	3588678	893833	G	469	Acinetobacter
NIC1140	21.78	109470	65199	1625783	5973	G	6237	Caenorhabditis
NIC1140	11.69	58756	58709	534444	133283	S	48296	Acinetobacter
NIC1142	24.12	79286	3067	1414475	4855	F	6243	Rhabditidae
NIC1142	23.17	76173	42310	1282687	4663	G	6237	Caenorhabditis
NIC1144	39.65	412483	197	13503577	1160886	F	468	Moraxellaceae
NIC1144	16.45	171193	6980	2932732	5150	F	6243	Rhabditidae
NIC1144	39.63	412275	160257	13454863	1154365	G	469	Acinetobacter
NIC1144	15.78	164138	94266	2649893	4885	G	6237	Caenorhabditis
NIC1144	20.32	211357	211182	2022543	176723	S	48296	Acinetobacter
NIC1145	25.21	165172	6254	2832586	27180	F	6243	Rhabditidae
NIC1145	16.72	109555	1764	2367884	735101	F	186817	Bacillaceae
NIC1145	24.24	158814	89475	2570646	26853	G	6237	Caenorhabditis
NIC1145	16.42	107550	21043	1946945	607096	G	1386	Bacillus
NIC1146	29.40	217054	85	7136798	1102086	F	468	Moraxellaceae
NIC1146	16.86	124488	5123	2141199	2939	F	6243	Rhabditidae
NIC1146	29.39	216966	84144	7113943	1095542	G	469	Acinetobacter
NIC1146	16.16	119297	68704	1935732	2702	G	6237	Caenorhabditis
NIC1146	15.03	110949	110833	1065445	168495	S	48296	Acinetobacter
NIC1147	23.94	131470	111846	1874026	314273	F	543	Enterobacteriaceae
NIC1147	11.82	64918	2649	1130255	1754	F	6243	Rhabditidae
NIC1147	11.33	62238	35719	1021364	1594	G	6237	Caenorhabditis
NIC1148	28.54	79201	66778	1028882	262290	F	543	Enterobacteriaceae
NIC1148	12.41	34432	1344	552786	3747	F	6243	Rhabditidae
NIC1148	11.92	33073	19695	502582	3628	G	6237	Caenorhabditis
NIC1149	26.93	116994	4565	2082087	8005	F	6243	Rhabditidae
NIC1149	10.99	47736	40104	692599	233891	F	543	Enterobacteriaceae
NIC1149	25.87	112378	62533	1886237	7768	G	6237	Caenorhabditis
NIC114	32.90	205332	6611	4070208	586601	F	6243	Rhabditidae
NIC114	12.08	75415	77	2403490	740741	F	468	Moraxellaceae
NIC114	31.82	198595	94740	3794775	586213	G	6237	Caenorhabditis
NIC114	12.07	75311	17890	2391816	739222	G	469	Acinetobacter
NIC1150	40.78	209141	4768	4084177	891337	F	186817	Bacillaceae
NIC1150	15.88	81465	3107	1330522	7327	F	6243	Rhabditidae
NIC1150	39.79	204081	46374	3336599	739188	G	1386	Bacillus
NIC1150	15.27	78309	45886	1207997	7082	G	6237	Caenorhabditis
NIC1151	69.14	1201436	22106	25759600	1130762	F	186817	Bacillaceae
NIC1151	67.78	1177797	241698	21016811	935785	G	1386	Bacillus
NIC1151	11.85	205907	205907	1155080	47572	S	2817477	Bacillus
NIC1152	26.80	227082	188442	3160346	374101	F	543	Enterobacteriaceae
NIC1152	15.49	131264	4620	2333262	86734	F	6243	Rhabditidae
NIC1152	14.94	126559	68675	2135655	86553	G	6237	Caenorhabditis
NIC1153	30.29	120501	4576	2139255	7334	F	6243	Rhabditidae
NIC1153	10.03	39896	33768	585763	215625	F	543	Enterobacteriaceae
NIC1153	29.13	115864	64709	1939352	7110	G	6237	Caenorhabditis
NIC1155	33.31	200910	167157	2834693	340451	F	543	Enterobacteriaceae
NIC1155	11.83	71341	2693	1233523	7533	F	6243	Rhabditidae
NIC1155	11.38	68601	39463	1120393	7322	G	6237	Caenorhabditis
NIC1156	30.70	103804	4134	1785272	14959	F	6243	Rhabditidae
NIC1156	29.47	99617	55528	1613298	14709	G	6237	Caenorhabditis
NIC1157	29.98	96397	3722	1665614	15694	F	6243	Rhabditidae
NIC1157	28.81	92640	51917	1505965	15491	G	6237	Caenorhabditis
NIC1159	35.92	279499	492	8456890	1323305	F	1903411	Yersiniaceae
NIC1159	19.76	153791	5846	2682736	8746	F	6243	Rhabditidae
